template_id,question,sql_query
SQL_079,How many postseason contests has Jaylen Brown featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,What's the count of playoff games Brown has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,How many games has Brown appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,How many playoff appearances does Jaylen Brown have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,In how many postseason games has Brown taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,What's the total number of playoff games Jaylen Brown has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_079,How many playoff games has Jaylen Brown played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_080,In how many postseason games has Horford taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,What's the total number of playoff games Al Horford has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,How many playoff games has Al Horford played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,How many playoff games has Horford appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,What's Al Horford's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,How many times has Horford suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,In how many playoff games has Al Horford played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_080,What is the number of playoff games Horford has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_081,How many times has White suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,In how many playoff games has Derrick White played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,What is the number of playoff games White has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,How many postseason contests has Derrick White featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,What's the count of playoff games White has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,How many games has White appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,How many playoff appearances does Derrick White have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_081,In how many postseason games has White taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_082,How many games has Holiday appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,How many playoff appearances does Jrue Holiday have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,In how many postseason games has Holiday taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,What's the total number of playoff games Jrue Holiday has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,How many playoff games has Jrue Holiday played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,How many playoff games has Holiday appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,What's Jrue Holiday's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_082,How many times has Holiday suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_083,How many playoff games has Porzingis appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,What's Kristaps Porzingis's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,How many times has Porzingis suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,In how many playoff games has Kristaps Porzingis played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,What is the number of playoff games Porzingis has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,How many postseason contests has Kristaps Porzingis featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,What's the count of playoff games Porzingis has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_083,How many games has Porzingis appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_084,How many postseason contests has Sam Hauser featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,What's the count of playoff games Hauser has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,How many games has Hauser appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,How many playoff appearances does Sam Hauser have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,In how many postseason games has Hauser taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,What's the total number of playoff games Sam Hauser has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,How many playoff games has Sam Hauser played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_084,How many playoff games has Hauser appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_085,What's the total number of playoff games Payton Pritchard has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,How many playoff games has Payton Pritchard played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,How many playoff games has Pritchard appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,What's Payton Pritchard's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,How many times has Pritchard suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,In how many playoff games has Payton Pritchard played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,What is the number of playoff games Pritchard has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_085,How many postseason contests has Payton Pritchard featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_086,In how many playoff games has Luke Kornet played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,What is the number of playoff games Kornet has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,How many postseason contests has Luke Kornet featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,What's the count of playoff games Kornet has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,How many games has Kornet appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,How many playoff appearances does Luke Kornet have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,In how many postseason games has Kornet taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_086,What's the total number of playoff games Luke Kornet has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_087,How many playoff appearances does Oshae Brissett have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,In how many postseason games has Brissett taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,What's the total number of playoff games Oshae Brissett has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,How many playoff games has Oshae Brissett played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,How many playoff games has Brissett appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,What's Oshae Brissett's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,How many times has Brissett suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_087,In how many playoff games has Oshae Brissett played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_088,What's Svi Mykhailiuk's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,How many times has Mykhailiuk suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,In how many playoff games has Svi Mykhailiuk played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,What is the number of playoff games Mykhailiuk has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,How many postseason contests has Svi Mykhailiuk featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,What's the count of playoff games Mykhailiuk has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,How many games has Mykhailiuk appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_088,How many playoff appearances does Svi Mykhailiuk have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_089,What's the count of playoff games Queta has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,How many games has Queta appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,How many playoff appearances does Neemias Queta have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,In how many postseason games has Queta taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,What's the total number of playoff games Neemias Queta has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,How many playoff games has Neemias Queta played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,How many playoff games has Queta appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_089,What's Neemias Queta's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_090,How many playoff games has Jaden Springer played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,How many playoff games has Springer appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,What's Jaden Springer's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,How many times has Springer suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,In how many playoff games has Jaden Springer played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,What is the number of playoff games Springer has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,How many postseason contests has Jaden Springer featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_090,What's the count of playoff games Springer has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_091,What is the number of playoff games Tillman has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,How many postseason contests has Xavier Tillman featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,What's the count of playoff games Tillman has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,How many games has Tillman appeared in this postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,How many playoff appearances does Xavier Tillman have?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,In how many postseason games has Tillman taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,What's the total number of playoff games Xavier Tillman has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_091,How many playoff games has Xavier Tillman played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_092,In how many postseason games has Walsh taken the floor?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,What's the total number of playoff games Jordan Walsh has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,How many playoff games has Jordan Walsh played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,How many playoff games has Walsh appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,What's Jordan Walsh's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,How many times has Walsh suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,In how many playoff games has Jordan Walsh played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_092,What is the number of playoff games Walsh has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_093,"Which players scored at least 20 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,Who put up 20 or more points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,"Which players posted a minimum of 20 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,Who dropped 20-plus in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,List the players who scored 20 or more points in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,Which players reached at least 20 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,Who hit the 20-point mark or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_093,Which players logged a playoff game of 20 points or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 20"
SQL_094,"Which players recorded at least 5 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,Who dished out 5 or more assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,"Which players posted a minimum of 5 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,Who handed out 5-plus assists in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,List the players who recorded 5 or more assists in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,Which players reached at least 5 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,Who racked up 5 assists or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_094,Which players logged a playoff game of 5 assists or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 5"
SQL_095,"Which players grabbed at least 5 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,Who pulled down 5 or more rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,"Which players posted a minimum of 5 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,Who hauled in 5-plus boards in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,List the players who grabbed 5 or more rebounds in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,Which players reached at least 5 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,Who collected 5 rebounds or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_095,Which players logged a playoff game of 5 rebounds or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 5"
SQL_096,Which players reached at least 10 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,Who hit the 10-point mark or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,Which players logged a playoff game of 10 points or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,Who notched 10 or more points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,Which players cracked 10 points or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,"Which players scored at least 10 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,Who put up 10 or more points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_096,"Which players posted a minimum of 10 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 10"
SQL_097,Which players reached at least 10 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,Who racked up 10 assists or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,Which players logged a playoff game of 10 assists or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,Who notched 10 or more assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,Which players cracked 10 assists or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,"Which players recorded at least 10 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,Who dished out 10 or more assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_097,"Which players posted a minimum of 10 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 10"
SQL_098,Which players reached at least 10 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,Who collected 10 rebounds or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,Which players logged a playoff game of 10 rebounds or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,Who notched 10 or more rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,Which players cracked 10 rebounds or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,"Which players grabbed at least 10 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,Who pulled down 10 or more rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_098,"Which players posted a minimum of 10 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 10"
SQL_099,"Which players scored at least 13 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,Who put up 13 or more points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,"Which players posted a minimum of 13 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,Who dropped 13-plus in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,List the players who scored 13 or more points in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,Which players reached at least 13 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,Who hit the 13-point mark or higher in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_099,Which players logged a playoff game of 13 points or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS >= 13"
SQL_100,"Which players recorded at least 9 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,Who dished out 9 or more assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,"Which players posted a minimum of 9 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,Who handed out 9-plus assists in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,List the players who recorded 9 or more assists in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,Which players reached at least 9 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,Who racked up 9 assists or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_100,Which players logged a playoff game of 9 assists or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST >= 9"
SQL_101,"Which players grabbed at least 12 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,Who pulled down 12 or more rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,"Which players posted a minimum of 12 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,Who hauled in 12-plus boards in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,List the players who grabbed 12 or more rebounds in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,Which players reached at least 12 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,Who collected 12 rebounds or more in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_101,Which players logged a playoff game of 12 rebounds or more?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB >= 12"
SQL_102,"Which players scored at most 19 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,Who put up 19 or fewer points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,"Which players were held to no more than 19 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,Who finished with 19 points or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,List the players who scored 19 or fewer points in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,Which players had at most 19 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,Who stayed at or under 19 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_102,Which players logged a playoff game of 19 points or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 19"
SQL_103,"Which players recorded at most 16 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,Who dished out 16 or fewer assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,"Which players were limited to no more than 16 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,Who finished with 16 assists or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,List the players who recorded 16 or fewer assists in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,Which players had at most 16 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_103,Who stayed at or under 16 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
